acn,reporter_function,reporter_ATC,reporter_GROUND,reporter_INSTRUCTION_EXAM,reporter_MAINT_SAFETY,reporter_OTH_CREW,reporter_OTH_UNKN,reporter_PILOT
1607839,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1607833,PILOT FLYING,0,0,0,0,0,0,1
1607830,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1607817,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1607813,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1607667,DEPARTURE,1,0,0,0,0,0,0
1607807,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1607756,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1607749,CAPTAIN,0,0,0,0,0,0,1
1607744,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1607743,DISPATCHER,1,0,0,0,0,0,0
1607740,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1607731,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1607708,CHECK PILOT; PILOT NOT FLYING,0,0,0,0,0,0,1
1607701,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1607694,ENROUTE,1,0,0,0,0,0,0
1607681,DEPARTURE,1,0,0,0,0,0,0
1607678,SUPERVISOR / CIC,1,0,0,0,0,0,0
1607672,APPROACH,1,0,0,0,0,0,0
1607671,DEPARTURE,1,0,0,0,0,0,0
1607798,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1609117,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1607279,PILOT NOT FLYING; INSTRUCTOR,0,0,0,0,0,0,1
1609145,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1610776,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1610765,FLIGHT ATTENDANT (ON DUTY),0,0,0,0,1,0,0
1610757,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1610754,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1610736,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1610719,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1610715,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1610697,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1610682,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1610604,CAPTAIN; SINGLE PILOT,0,0,0,0,0,0,1
1610599,PILOT NOT FLYING,0,0,0,0,0,0,1
1610584,TECHNICIAN,0,0,0,1,0,0,0
1610542,FLIGHT ATTENDANT (ON DUTY),0,0,0,0,1,0,0
1610529,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1610506,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1610500,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1610458,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1610450,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1610428,PILOT NOT FLYING; RELIEF PILOT,0,0,0,0,0,0,1
1610392,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1610376,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1610372,LOCAL,0,0,0,0,0,1,0
1610370,ENROUTE,1,0,0,0,0,0,0
1610365,LOCAL,0,0,0,0,0,1,0
1610344,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1610321,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1610275,FLIGHT ATTENDANT (ON DUTY),0,0,0,0,1,0,0
1610788,SINGLE PILOT,0,0,0,0,0,0,1
1610789,SINGLE PILOT,0,0,0,0,0,0,1
1610808,LOCAL; GROUND; TRAINEE,0,1,0,0,0,1,1
1610813,APPROACH,1,0,0,0,0,0,0
1609143,INSTRUCTOR; PILOT FLYING,0,0,0,0,0,0,1
1611276,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1611275,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1611189,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1611158,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1611079,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1611071,GROUND,0,1,0,0,0,0,0
1611067,APPROACH,1,0,0,0,0,0,0
1611052,ENROUTE,1,0,0,0,0,0,0
1611048,OTHER / UNKNOWN,0,0,0,0,0,1,0
1611038,APPROACH,1,0,0,0,0,0,0
1611015,PILOT FLYING,0,0,0,0,0,0,1
1610250,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1611013,SINGLE PILOT,0,0,0,0,0,0,1
1610936,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1610935,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1610930,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1610928,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1610920,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1610892,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1610874,RAMP,0,1,0,0,0,0,0
1610868,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1610845,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1610843,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1610835,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1610832,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1610816,ENROUTE,1,0,0,0,0,0,0
1610958,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1610230,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1611072,TRAFFIC MANAGEMENT,1,0,0,0,0,0,0
1610201,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1609736,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1609718,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1609710,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1609708,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1609670,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1609666,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1609650,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1609577,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1609524,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1609498,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1609471,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1609431,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1609411,ENROUTE,1,0,0,0,0,0,0
1609746,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1609383,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1609373,PILOT FLYING,0,0,0,0,0,0,1
1609370,CAPTAIN,0,0,0,0,0,0,1
1609307,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1609251,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1609212,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1609207,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1609198,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1609183,APPROACH,1,0,0,0,0,0,0
1609177,INSTRUCTOR; LOCAL,0,0,0,0,0,1,1
1609171,SINGLE PILOT,0,0,0,0,0,0,1
1610211,CAPTAIN; CHECK PILOT,0,0,0,0,0,0,1
1609150,INSTRUCTOR; PILOT FLYING,0,0,0,0,0,0,1
1609146,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1609377,SINGLE PILOT,0,0,0,0,0,0,1
1609747,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1609187,APPROACH,1,0,0,0,0,0,0
1609764,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1610160,RAMP,0,1,0,0,0,0,0
1609748,DISPATCHER,1,0,0,0,0,0,0
1610152,OTHER / UNKNOWN,0,0,0,0,0,1,0
1610104,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1610089,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1610085,CAPTAIN,0,0,0,0,0,0,1
1610078,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1610061,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1610196,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1610054,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1610050,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1610034,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1610019,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1610102,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1609973,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1609786,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1609806,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1610004,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1609809,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1609811,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1609832,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1610156,RAMP,0,1,0,0,0,0,0
1609858,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1609967,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1609972,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1609872,FLIGHT ATTENDANT (ON DUTY),0,0,0,0,1,0,0
1609931,OTHER / UNKNOWN,0,0,0,0,0,1,0
1609857,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1619661,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1619772,FLIGHT DATA / CLEARANCE DELIVERY,1,0,0,0,0,0,0
1619773,GROUND,0,1,0,0,0,0,0
1619776,ENROUTE,1,0,0,0,0,0,0
1619781,ENROUTE,1,0,0,0,0,0,0
1619807,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1619837,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1619842,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1619887,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1619779,APPROACH,1,0,0,0,0,0,0
1619771,APPROACH; DEPARTURE,1,0,0,0,0,0,0
1619748,OTHER / UNKNOWN,0,0,0,0,0,1,0
1619731,PILOT FLYING; SINGLE PILOT; CAPTAIN,0,0,0,0,0,0,1
1619729,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1619725,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1619694,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1619691,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1619678,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1619673,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1619666,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1619597,TECHNICIAN,0,0,0,1,0,0,0
1619890,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1619665,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1619759,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1619702,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1620225,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1619902,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1620536,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1620587,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1620481,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1619442,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1620468,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1620433,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1620405,OTHER / UNKNOWN,0,0,0,0,0,1,0
1620398,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1620366,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1620343,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1620336,LOCAL,0,0,0,0,0,1,0
1620332,APPROACH,1,0,0,0,0,0,0
1619897,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1620309,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1620300,PILOT FLYING,0,0,0,0,0,0,1
1620291,CAPTAIN,0,0,0,0,0,0,1
1620220,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1620213,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1620197,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1620168,PILOT FLYING,0,0,0,0,0,0,1
1620075,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1620074,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1620029,APPROACH,1,0,0,0,0,0,0
1619999,PILOT NOT FLYING,0,0,0,0,0,0,1
1619989,PILOT FLYING,0,0,0,0,0,0,1
1619974,TECHNICIAN,0,0,0,1,0,0,0
1620301,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1619437,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1618944,RELIEF PILOT; PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1619432,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1618904,FIRST OFFICER,0,0,0,0,0,0,1
1618903,CAPTAIN,0,0,0,0,0,0,1
1618895,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1618870,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1618861,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1618860,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1618854,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1618791,OTHER / UNKNOWN,0,0,0,0,0,1,0
1618760,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1618757,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1618754,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1618751,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1618704,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1618695,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1618679,ENROUTE,1,0,0,0,0,0,0
1618674,TRAFFIC MANAGEMENT,1,0,0,0,0,0,0
1618670,APPROACH,1,0,0,0,0,0,0
1618667,LOCAL,0,0,0,0,0,1,0
1618665,APPROACH,1,0,0,0,0,0,0
1618661,APPROACH,1,0,0,0,0,0,0
1618659,ENROUTE,1,0,0,0,0,0,0
1618651,OTHER / UNKNOWN,0,0,0,0,0,1,0
1620592,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1618625,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1618616,OTHER / UNKNOWN,0,0,0,0,0,1,0
1618916,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1619434,CAPTAIN,0,0,0,0,0,0,1
1618935,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1618976,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1619429,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1619424,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1619387,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1619380,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1619356,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1619351,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1619349,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1619332,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1619310,DISPATCHER,1,0,0,0,0,0,0
1619290,OTHER / UNKNOWN,0,0,0,0,0,1,0
1619286,CAPTAIN; CHECK PILOT,0,0,0,0,0,0,1
1619278,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1619262,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1619234,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1619190,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1619177,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1619175,FIRST OFFICER,0,0,0,0,0,0,1
1619162,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1619161,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1619157,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1619005,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1618993,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1618990,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1618987,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1618942,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1620601,PILOT FLYING,0,0,0,0,0,0,1
1622118,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1620620,APPROACH; DEPARTURE,1,0,0,0,0,0,0
1622683,LOCAL,0,0,0,0,0,1,0
1622624,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1622617,PILOT FLYING,0,0,0,0,0,0,1
1622609,OTHER / UNKNOWN,0,0,0,0,0,1,0
1622607,PILOT NOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1622577,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1622562,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1622523,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1622520,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1622501,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1622470,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1622432,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1622402,APPROACH,1,0,0,0,0,0,0
1622397,INSTRUCTOR; APPROACH,1,0,0,0,0,0,1
1622395,ENROUTE,1,0,0,0,0,0,0
1622390,LOCAL,0,0,0,0,0,1,0
1622363,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1622359,SINGLE PILOT,0,0,0,0,0,0,1
1622344,INSTRUCTOR,0,0,0,0,0,0,1
1622279,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1622260,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1622244,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1622241,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1622233,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1622120,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1622696,OTHER / UNKNOWN,0,0,0,0,0,1,0
1622117,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1622861,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1623021,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1727013,OTHER / UNKNOWN,0,0,0,0,0,1,0
1618614,PILOT FLYING,0,0,0,0,0,0,1
1673782,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1638669,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1638653,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1638650,OTHER / UNKNOWN,0,0,0,0,0,1,0
1638025,FLIGHT ATTENDANT (ON DUTY),0,0,0,0,1,0,0
1629669,OTHER / UNKNOWN,0,0,0,0,0,1,0
1629163,ENROUTE,1,0,0,0,0,0,0
1627699,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1625091,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1624742,PILOT FLYING,0,0,0,0,0,0,1
1624080,FLIGHT ATTENDANT IN CHARGE,0,0,0,0,1,0,0
1624016,FLIGHT ATTENDANT (ON DUTY),0,0,0,0,1,0,0
1623842,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1623816,FIRST OFFICER,0,0,0,0,0,0,1
1623564,CAPTAIN; CHECK PILOT; PILOT FLYING,0,0,0,0,0,0,1
1623556,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1623512,PILOT FLYING,0,0,0,0,0,0,1
1623476,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1623370,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1623276,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1623189,SINGLE PILOT,0,0,0,0,0,0,1
1623175,SINGLE PILOT,0,0,0,0,0,0,1
1623138,FLIGHT ATTENDANT (ON DUTY),0,0,0,0,1,0,0
1622900,CAPTAIN,0,0,0,0,0,0,1
1622053,PILOT NOT FLYING; INSTRUCTOR,0,0,0,0,0,0,1
1621929,FIRST OFFICER,0,0,0,0,0,0,1
1621914,CAPTAIN; PILOT NOT FLYING; CHECK PILOT,0,0,0,0,0,0,1
1621240,INSTRUCTOR,0,0,0,0,0,0,1
1621232,TECHNICIAN,0,0,0,1,0,0,0
1621227,TECHNICIAN,0,0,0,1,0,0,0
1621226,TECHNICIAN; TRAINEE,0,0,0,1,0,0,1
1621222,FLIGHT ATTENDANT (ON DUTY),0,0,0,0,1,0,0
1621201,OTHER / UNKNOWN,0,0,0,0,0,1,0
1621178,INSTRUCTOR; PILOT NOT FLYING,0,0,0,0,0,0,1
1621157,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1621009,INSTRUCTOR,0,0,0,0,0,0,1
1620952,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1620883,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1620823,CAPTAIN,0,0,0,0,0,0,1
1620803,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1620800,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1620793,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1620735,CAPTAIN,0,0,0,0,0,0,1
1620728,CAPTAIN,0,0,0,0,0,0,1
1620706,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1620690,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1620680,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1620659,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1620644,OTHER / UNKNOWN,0,0,0,0,0,1,0
1620638,APPROACH,1,0,0,0,0,0,0
1620636,ENROUTE,1,0,0,0,0,0,0
1620621,LOCAL,0,0,0,0,0,1,0
1621279,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1621302,INSTRUCTOR,0,0,0,0,0,0,1
1621309,SINGLE PILOT; PILOT FLYING,0,0,0,0,0,0,1
1621320,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1621907,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1621810,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1621776,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1621726,SINGLE PILOT,0,0,0,0,0,0,1
1621718,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1621716,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1621690,TECHNICIAN,0,0,0,1,0,0,0
1621660,FLIGHT ATTENDANT IN CHARGE,0,0,0,0,1,0,0
1621659,FLIGHT ATTENDANT IN CHARGE,0,0,0,0,1,0,0
1621651,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1621633,CAPTAIN,0,0,0,0,0,0,1
1621631,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1620604,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1621627,CAPTAIN,0,0,0,0,0,0,1
1621606,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1621603,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1621602,CAPTAIN,0,0,0,0,0,0,1
1621492,RAMP,0,1,0,0,0,0,0
1621471,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1621460,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1621427,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1621421,CAPTAIN,0,0,0,0,0,0,1
1621391,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1621379,APPROACH,1,0,0,0,0,0,0
1621336,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1621331,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1621612,CAPTAIN; PILOT NOT FLYING,0,0,0,0,0,0,1
1618613,INSTRUCTOR,0,0,0,0,0,0,1
1618129,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1618595,SINGLE PILOT,0,0,0,0,0,0,1
1616420,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1616408,INSTRUCTOR,0,0,0,0,0,0,1
1616367,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1616332,CAPTAIN,0,0,0,0,0,0,1
1616261,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1616260,PILOT NOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1616257,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1616249,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1616248,CAPTAIN; PILOT FLYING,0,0,0,0,0,0,1
1616228,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1616221,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1616191,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1616183,LOCAL,0,0,0,0,0,1,0
1616180,APPROACH,1,0,0,0,0,0,0
1616173,TRAFFIC MANAGEMENT,1,0,0,0,0,0,0
1616154,CAPTAIN; CHECK PILOT; PILOT NOT FLYING,0,0,0,0,0,0,1
1616091,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1616078,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1616067,FIRST OFFICER; PILOT NOT FLYING,0,0,0,0,0,0,1
1616063,FIRST OFFICER; PILOT FLYING,0,0,0,0,0,0,1
1616018,PILOT NOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1616011,PILOT FLYING; FIRST OFFICER,0,0,0,0,0,0,1
1615990,DISPATCHER,1,0,0,0,0,0,0
1615974,CAPTAIN,0,0,0,0,0,0,1
1615969,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1616432,PILOT FLYING; CAPTAIN,0,0,0,0,0,0,1
1615950,LOCAL; INSTRUCTOR,0,0,0,0,0,1,1
1616453,ENROUTE,1,0,0,0,0,0,0
1616471,OTHER / UNKNOWN,0,0,0,0,0,1,0
1617028,FIRST OFFICER,0,0,0,0,0,0,1
1617027,PILOT FLYING; SINGLE PILOT,0,0,0,0,0,0,1
1617015,INSTRUCTOR,0,0,0,0,0,0,1
1617010,TECHNICIAN,0,0,0,1,0,0,0
